,x_1,x_2,y
0,0.2716063521623515,-1.119852750511742,1
1,1.6815203849802156,0.12055657159349042,1
2,-1.5096304698466068,2.5420063093641243,0
3,-0.6317857328644974,0.5385990458606766,1
4,-0.6843407835301023,-0.7305268556614184,1
5,2.583157202226978,2.485507790936474,0
6,0.9391633123110612,-2.623075084049555,0
7,0.3464549602408389,-2.845114519399611,0
8,-0.6925835564053635,1.1685376515460177,1
9,0.9314118965620355,-1.860714474126549,0
10,-2.671987963494625,-0.9205322172421697,0
11,1.1314326457784887,0.02988737079397996,1
12,0.9506129045592884,-2.4631073070005574,0
13,-1.6380417042925801,-0.5671538603263104,1
14,1.327242461372541,1.777092194220625,0
15,-2.7736095556557654,-0.7929020925254084,0
16,1.7165864816071892,-0.07931165215750147,1
17,-1.8589258068247603,-2.13913506816304,0
18,-2.9508079561798803,-0.47552148533951444,0
19,0.09084370615530801,-0.03472574831023678,1
20,-0.7436162561706574,1.7223378939137088,0
21,1.8979838724777034,2.179039857245824,0
22,-1.2247420319502467,-1.1122186503562002,1
23,-0.29480039654972146,-1.3061529984550706,0
24,-2.654623595114618,1.2985567786562324,0
25,-1.4512620323024168,0.5006077782562208,1
26,-0.9900116561162684,-1.4106030961404739,1
27,0.5757516882779603,1.9385316210322472,0
28,-2.3778185216274634,-2.7147625319680353,0
29,-1.3227111855670268,1.624618988157052,0
30,0.7586629702405059,2.765168626158558,0
31,-0.13296903251201142,-2.2303461873402677,0
32,0.5098803161952516,0.8547869861234161,1
33,1.2845904133517934,1.473297069538666,0
34,-1.896795602258454,-0.32093137066466415,1
35,-2.723367417217705,-1.7275708125102458,0
36,1.0205748235538126,-1.325983903582383,1
37,-1.8145868829435203,1.8371536479348363,0
38,1.3071047503904643,2.7420077699503986,0
39,1.183638418031138,-2.4559495675164644,0
40,-2.5417915038410683,-0.8672364821057741,0
41,1.8906489467001117,1.168293834905513,0
42,1.7573908183643674,-1.3248398928680196,0
43,-2.9463933880076487,-2.5428801356812225,0
