,x_1,x_2,y
0,-2.9215421587612864,-2.9240927587498557,0
1,0.1367823452479766,0.5404018260196919,1
2,2.7472957442884027,1.547236841959032,1
3,-2.780707006283153,-2.673130701821511,0
4,2.0304211973846185,1.3294522550124075,1
5,-0.314170015192591,-2.591670461555064,0
6,-1.8962190518539415,-0.5169526296813127,0
7,1.4321480571961844,0.8410803230124659,1
8,0.8859891385888985,2.4247415377997505,1
9,-2.634455983274111,1.4287081217639575,0
10,-0.8834948538047454,-2.7182845679480616,0
11,2.4727883557076833,2.6248528385911287,1
12,2.002937205123569,-1.070395504707356,1
13,2.197861674681773,-2.787815099441949,0
14,1.544244509582719,-1.9146050862784008,0
15,0.5315975172821901,1.6026375163087554,1
16,-0.06564384971719806,-1.4479100508012983,0
17,0.22656029526894006,-2.9425203033436835,0
18,-1.3109521216509488,0.31206293338957325,0
19,2.217122050539168,0.6933724327141695,1
20,1.5972315459440907,0.706283360576835,1
21,-0.8919752253723852,-0.5694988493354654,0
22,1.0142137618105433,0.32151858254435917,1
23,-2.4732896750562645,0.24380835251602662,0
24,-1.6993232771516442,2.9249033177628085,1
25,1.9333523353417759,-2.1459495450792367,0
26,1.9468914513912274,0.4375882070622392,1
27,-1.624785230399419,1.2538631623227152,0
28,-1.907963918700688,-2.219303791959752,0
29,1.6637546647561008,0.30089531680055703,1
30,1.8188298729730672,2.4772232751306014,1
31,-2.264409696134482,-1.7658099677962624,0
32,2.178292700072599,-2.5589509177969703,0
33,1.1673269424004804,-2.360956266405698,0
34,1.1495734228640746,0.9910951950168929,1
35,0.8909545064573834,2.479987775344176,1
36,-1.4912531101807003,-2.8190979739536237,0
37,-2.6192102141473645,0.8085370312198248,0
38,2.8150499319750057,-0.19200905216178965,1
39,0.2721085137974284,2.4696741430550064,1
40,-2.182714068825913,1.4528012840957745,0
41,0.06341113003933785,2.272558781128721,1
42,-0.03737822118041567,0.251734014388024,0
43,1.5044245185494365,1.5336080102026601,1
44,1.1825375765478912,-2.844850444669703,0
45,-0.32386009945704775,-0.3394492945668226,0
46,0.028761801739011883,-2.8672114218505347,0
47,-1.9476514215253165,2.9885369246558504,1
48,-1.0845506625048318,-0.6548308321010889,0
49,1.6733431878516516,0.6386840221255206,1
50,1.8575992346407562,2.5409820051745147,1
51,2.473178746739345,2.2684055501449745,0
52,2.383804607974503,-0.7594228356378716,1
53,-1.4521149254414,-0.8223583969218189,0
54,-0.9491292541830814,2.3722735877423684,1
55,-0.8363474935866284,-2.553538174845272,0
56,-2.8847520729809872,-1.6950546075337454,1
57,-1.3782038424880159,1.6226985918328438,1
58,-0.7031063735864658,-2.928994669756192,1
59,-2.7466612222493128,0.6578145815329997,1
