,x_1,x_2,y
0,-1.8412788173486994,-2.5652375506297402,0
1,1.8957612397092714,0.2600118949931871,1
2,1.014158872158446,1.824928663817695,0
3,-1.9104898629885978,-2.301258963264653,0
4,1.6262928784372175,1.6237305626179364,0
5,2.6744052352061285,2.3071097706208157,0
6,0.5265211359383883,0.36134980944265127,1
7,0.14340751495850634,-1.9822329665723861,0
8,-2.247281584718464,-0.045041651840448615,1
9,2.059482461694108,-0.30559008523724707,1
10,-1.5774005531600286,-2.148420323546129,0
11,-0.23871495772693496,-1.9609764267216419,0
12,-2.6167360928976517,-2.83472708746351,0
13,2.902990596542077,2.384909102125251,0
14,0.406094841191603,1.2873543306250195,0
15,2.847002291849587,-1.5591643434093274,0
16,-0.41877197824388634,2.249352429067657,0
17,-0.32910579094460424,1.1218025565189071,1
18,0.9291592172342451,-2.835362832812362,0
19,2.067865733958822,-0.5391760454113066,1
20,2.1713833590234035,-0.09100732106097409,1
21,0.015128586687843892,0.6385612833033902,1
22,1.9304500489059002,-1.769134395163545,0
23,-2.944390043598872,-1.0852056761470201,0
24,-2.989945206334557,-1.8478264643096394,0
25,-1.5366124798333034,2.743190346581617,0
26,-2.0775657107650143,0.21934968363409357,1
27,-0.3712395161246995,-1.3203616752092522,0
28,-0.9043696273448694,-2.337013907269414,0
29,-0.06794386075553493,2.3053823572502985,0
30,-1.6805739271344875,-0.27592337208551854,1
31,-1.8628792210015055,-1.9187091608447207,0
32,2.49312509372019,2.0705824075716164,0
33,1.437250567547573,-2.9258279452085887,0
34,1.8079423002321109,2.4625274920886593,0
35,-0.6397565169529047,-1.5606374719378167,0
36,1.143522978352979,-1.4482553211071343,0
37,0.5481272700070159,-2.4028077607535043,0
38,-0.656680750735104,-1.4492823799760504,0
39,0.4808817592606567,-2.388831701710853,0
40,-0.35284330502725725,-2.1108536007574035,0
41,2.427478863510559,1.7333836907181421,0
42,1.6663447919880294,2.070995459956235,0
43,2.2965376806263524,2.4218364222690383,0
44,0.2739994954168603,-2.788215744445126,0
45,2.4086996598113313,1.7376082628926355,0
46,2.138389442466611,-0.22095977159649394,1
47,1.6849726029491316,2.020374968357282,0
48,0.1136046561074524,0.5404403933237956,1
49,-2.3417079687355566,2.1082079496392865,0
50,2.9114807153132585,1.55166567620285,0
51,1.8259580675433522,-1.5313092429939161,0
52,-2.0820834429128974,2.9094395661720203,0
53,-1.441901417390624,1.4084302347447606,0
54,-1.049287318254147,2.050663150662607,0
55,1.9710283985318302,-2.6799520637068994,0
56,1.2756747129477901,-2.124936531687896,0
57,-2.491175575897689,-1.860567923381493,0
58,2.2858449802072336,-2.9114679963466084,0
59,-2.1966149486787394,1.831255406985509,0
60,-2.4598043520965236,0.9186146850442629,0
61,2.1285465915432455,-1.3209526232754916,0
62,-1.0312162405986123,1.166553539645113,1
63,2.9543951936675112,2.135390618016431,0
64,2.207686063626536,1.569752063973815,0
65,2.116983283600544,0.07411221754648611,1
66,1.2125562560940244,-1.4794016247418666,0
67,-0.058186461377298215,-1.3783828195326153,0
68,-1.7805700099564739,-1.5560714900981525,0
69,2.377996530207163,-0.9539094620006203,0
70,-0.19631292453661597,-1.3951772489789684,0
71,2.441539586995189,0.36428500808180075,0
72,-1.1749202141691717,0.2283604854704926,1
73,-0.2915288393458928,-1.5668542712374034,0
74,-2.010234837987015,-2.355075389797962,0
75,-2.642738921921965,-2.4399471694446073,0
76,2.7986884559630134,-1.6556354275325824,0
77,0.22853533828342343,-2.4904625797402913,0
78,0.8663508656111558,-2.7696269012423986,0
79,-0.19241887867440255,1.6255533444664412,0
80,-0.04963338731215483,0.23838696009082927,1
81,-1.1299786375633265,-0.08329167702279072,1
82,1.941547874951743,-1.8964469888312703,0
83,0.35870903612264193,-1.0630108424108067,1
84,0.5274876601081413,1.5341241450769925,0
85,2.1561842334199106,2.5519555159804703,0
86,-0.1572023913720102,-0.1388715433926544,1
87,1.860737865585687,-0.566580632480723,1
88,2.1050195164813275,-2.867631888990691,0
89,-0.7100480564051983,0.7114259203761648,1
90,-0.9986721297955654,2.89030115259897,0
91,-1.4098309141298673,1.5912061029530609,0
92,0.6754555991257702,1.2444054601534411,1
93,-1.9871575269944657,-2.9975214373010175,0
94,1.5623561133761372,-0.6691718772856312,1
